0.03  0.997503  0.997503
0.08  0.977772  0.977772
0.12  0.939565  0.939565
0.17  0.885255  0.885255
0.22  0.818065  0.818064
0.27  0.741736  0.741736
0.32  0.660165  0.660165
0.37  0.577071  0.577071
0.42  0.495720  0.495720
0.47  0.418753  0.418753
0.52  0.348091  0.348091
0.57  0.284943  0.284943
0.62  0.229867  0.229867
0.68  0.182886  0.182886
0.73  0.143617  0.143617
0.78  0.111399  0.111399
0.83  0.085416  0.085416
0.88  0.064789  0.064789
0.93  0.048650  0.048650
0.98  0.036189  0.036189
1.03  0.026686  0.026686
1.08  0.019520  0.019520
1.13  0.014172  0.014172
1.18  0.010219  0.010219
1.23  0.007321  0.007321
1.28  0.005215  0.005215
1.33  0.003694  0.003694
1.38  0.002604  0.002604
1.43  0.001828  0.001828
1.48  0.001277  0.001277
1.53  0.000889  0.000889
1.58  0.000617  0.000617
1.63  0.000427  0.000427
1.68  0.000294  0.000294
1.73  0.000203  0.000202
1.78  0.000139  0.000139
1.83  0.000095  0.000095
1.88  0.000065  0.000065
1.93  0.000044  0.000044
1.98  0.000030  0.000030
2.03  0.000021  0.000021
2.08  0.000014  0.000014
2.13  0.000009  0.000009
2.18  0.000006  0.000006
2.23  0.000004  0.000004
2.28  0.000003  0.000003
2.33  0.000002  0.000002
2.38  0.000001  0.000001
2.42  0.000001  0.000001
2.47  0.000001  0.000001
2.52  0.000000  0.000000
2.57  0.000000  0.000000
2.62  0.000000  0.000000
2.67  0.000000  0.000000
2.72  0.000000  0.000000
2.77  0.000000  0.000000
2.82  0.000000  0.000000
2.87  0.000000  0.000000
2.92  0.000000  0.000000
2.97  0.000000  0.000000
3.02  0.000000  0.000000
3.07  0.000000  0.000000
3.12  0.000000  0.000000
3.17  0.000000  0.000000
3.22 -0.000000  0.000000
3.27 -0.000000  0.000000
3.32 -0.000000  0.000000
3.37 -0.000000  0.000000
3.42 -0.000000  0.000000
3.47 -0.000000  0.000000
3.52 -0.000000  0.000000
3.57 -0.000000  0.000000
3.62 -0.000000  0.000000
3.67 -0.000000  0.000000
3.72 -0.000000  0.000000
3.77 -0.000000  0.000000
3.82 -0.000000  0.000000
3.87 -0.000000  0.000000
3.92 -0.000000  0.000000
3.97 -0.000000  0.000000
4.02 -0.000000  0.000000
4.07 -0.000000  0.000000
4.12 -0.000000  0.000000
4.17 -0.000000  0.000000
4.22 -0.000000  0.000000
4.27 -0.000000  0.000000
4.32 -0.000000  0.000000
4.37 -0.000000  0.000000
4.42  0.000000  0.000000
4.47  0.000000  0.000000
4.52  0.000000  0.000000
4.57  0.000000  0.000000
4.62  0.000000  0.000000
4.67  0.000000  0.000000
4.72  0.000000  0.000000
4.77  0.000000  0.000000
4.82  0.000000  0.000000
4.87  0.000000  0.000000
4.92  0.000000  0.000000
4.97  0.000000  0.000000
5.02  0.000000  0.000000
5.07  0.000000  0.000000
5.12  0.000000  0.000000
5.17  0.000000  0.000000
5.22  0.000000  0.000000
5.27  0.000000  0.000000
5.32  0.000000  0.000000
5.37  0.000000  0.000000
5.42  0.000000  0.000000
5.47  0.000000  0.000000
5.52  0.000000  0.000000
5.57  0.000000  0.000000
5.62  0.000000  0.000000
5.67  0.000000  0.000000
5.72  0.000000  0.000000
5.77  0.000000  0.000000
5.82  0.000000  0.000000
5.87  0.000000  0.000000
5.92  0.000000  0.000000
5.97  0.000000  0.000000
6.02  0.000000  0.000000
6.07  0.000000  0.000000
6.12  0.000000  0.000000
6.17  0.000000  0.000000
6.22  0.000000  0.000000
6.27  0.000000  0.000000
6.32  0.000000  0.000000
6.37  0.000000  0.000000
6.42  0.000000  0.000000
6.47  0.000000  0.000000
6.52  0.000000  0.000000
6.57  0.000000  0.000000
6.62  0.000000  0.000000
6.67  0.000000  0.000000
6.72  0.000000  0.000000
6.77  0.000000  0.000000
6.82  0.000000  0.000000
6.87  0.000000  0.000000
6.92  0.000000  0.000000
6.97  0.000000  0.000000
7.02  0.000000  0.000000
7.07  0.000000  0.000000
7.12  0.000000  0.000000
7.17  0.000000  0.000000
7.22  0.000000  0.000000
7.27  0.000000  0.000000
7.32  0.000000  0.000000
7.37  0.000000  0.000000
7.42  0.000000  0.000000
7.47  0.000000  0.000000
7.52  0.000000  0.000000
7.57  0.000000  0.000000
7.62  0.000000  0.000000
7.67  0.000000  0.000000
7.72  0.000000  0.000000
7.77  0.000000  0.000000
7.82  0.000000  0.000000
7.87  0.000000  0.000000
7.92  0.000000  0.000000
7.97  0.000000  0.000000
